ProductID,SupplierID,WarehouseID,SnapshotDate,StockLevel,ReorderPoint,ProductName,Category,SupplierName,Region,AvgLeadTimeDays,StockRisk
25,4,2,2024-04-30,96,91,Product_25,Electronics,DeltaImports,West,10,0
25,4,2,2024-05-31,226,55,Product_25,Electronics,DeltaImports,West,10,0
25,4,2,2024-09-30,267,123,Product_25,Electronics,DeltaImports,West,10,0
25,4,2,2024-10-31,475,90,Product_25,Electronics,DeltaImports,West,10,0
25,4,3,2024-01-31,41,109,Product_25,Electronics,DeltaImports,West,10,1
25,4,3,2024-09-30,31,58,Product_25,Electronics,DeltaImports,West,10,1
25,4,3,2024-12-31,161,53,Product_25,Electronics,DeltaImports,West,10,0
26,4,1,2024-04-30,195,74,Product_26,Clothing,DeltaImports,West,10,0
26,4,1,2024-06-30,226,110,Product_26,Clothing,DeltaImports,West,10,0
26,4,1,2024-07-31,476,58,Product_26,Clothing,DeltaImports,West,10,0
26,4,1,2024-10-31,394,115,Product_26,Clothing,DeltaImports,West,10,0
26,4,2,2024-02-29,495,70,Product_26,Clothing,DeltaImports,West,10,0
26,4,2,2024-04-30,468,84,Product_26,Clothing,DeltaImports,West,10,0
26,4,2,2024-09-30,418,82,Product_26,Clothing,DeltaImports,West,10,0
26,4,2,2024-11-30,65,148,Product_26,Clothing,DeltaImports,West,10,1
26,4,3,2024-05-31,436,95,Product_26,Clothing,DeltaImports,West,10,0
26,4,3,2024-06-30,141,149,Product_26,Clothing,DeltaImports,West,10,1
26,4,3,2024-11-30,90,147,Product_26,Clothing,DeltaImports,West,10,1
27,4,1,2024-08-31,250,68,Product_27,Clothing,DeltaImports,West,10,0
27,4,2,2024-03-31,195,117,Product_27,Clothing,DeltaImports,West,10,0
27,4,2,2024-07-31,61,97,Product_27,Clothing,DeltaImports,West,10,1
27,4,3,2024-03-31,7,94,Product_27,Clothing,DeltaImports,West,10,1
27,4,3,2024-05-31,146,75,Product_27,Clothing,DeltaImports,West,10,0
27,4,3,2024-07-31,306,87,Product_27,Clothing,DeltaImports,West,10,0
27,4,3,2024-08-31,156,100,Product_27,Clothing,DeltaImports,West,10,0
27,4,3,2024-09-30,310,120,Product_27,Clothing,DeltaImports,West,10,0
27,4,3,2024-10-31,27,53,Product_27,Clothing,DeltaImports,West,10,1
27,4,3,2024-11-30,428,116,Product_27,Clothing,DeltaImports,West,10,0
28,4,2,2024-10-31,0,89,Product_28,Groceries,DeltaImports,West,10,1
28,4,3,2024-07-31,145,115,Product_28,Groceries,DeltaImports,West,10,0
28,4,3,2024-08-31,477,82,Product_28,Groceries,DeltaImports,West,10,0
28,4,3,2024-09-30,81,68,Product_28,Groceries,DeltaImports,West,10,0
29,4,1,2024-10-31,80,90,Product_29,Home,DeltaImports,West,10,1
29,4,2,2024-05-31,437,67,Product_29,Home,DeltaImports,West,10,0
29,4,2,2024-07-31,436,79,Product_29,Home,DeltaImports,West,10,0
29,4,2,2024-09-30,194,77,Product_29,Home,DeltaImports,West,10,0
29,4,2,2024-12-31,312,149,Product_29,Home,DeltaImports,West,10,0
29,4,3,2024-06-30,156,123,Product_29,Home,DeltaImports,West,10,0
29,4,3,2024-11-30,391,83,Product_29,Home,DeltaImports,West,10,0
30,4,1,2024-11-30,123,84,Product_30,Home,DeltaImports,West,10,0
30,4,2,2024-03-31,223,71,Product_30,Home,DeltaImports,West,10,0
30,4,2,2024-10-31,496,134,Product_30,Home,DeltaImports,West,10,0
30,4,3,2024-04-30,272,148,Product_30,Home,DeltaImports,West,10,0
30,4,3,2024-07-31,486,134,Product_30,Home,DeltaImports,West,10,0
30,4,3,2024-11-30,309,94,Product_30,Home,DeltaImports,West,10,0
31,4,1,2024-02-29,464,105,Product_31,Clothing,DeltaImports,West,10,0
31,4,2,2024-11-30,319,70,Product_31,Clothing,DeltaImports,West,10,0
31,4,3,2024-11-30,289,95,Product_31,Clothing,DeltaImports,West,10,0
32,4,1,2024-07-31,233,65,Product_32,Home,DeltaImports,West,10,0
32,4,1,2024-09-30,12,105,Product_32,Home,DeltaImports,West,10,1
32,4,2,2024-07-31,9,149,Product_32,Home,DeltaImports,West,10,1
32,4,2,2024-09-30,13,99,Product_32,Home,DeltaImports,West,10,1
32,4,2,2024-10-31,365,102,Product_32,Home,DeltaImports,West,10,0
32,4,3,2024-11-30,410,83,Product_32,Home,DeltaImports,West,10,0
33,4,1,2024-02-29,82,98,Product_33,Home,DeltaImports,West,10,1
33,4,1,2024-05-31,412,82,Product_33,Home,DeltaImports,West,10,0
33,4,1,2024-09-30,416,73,Product_33,Home,DeltaImports,West,10,0
33,4,1,2024-10-31,10,66,Product_33,Home,DeltaImports,West,10,1
33,4,3,2024-01-31,215,57,Product_33,Home,DeltaImports,West,10,0
33,4,3,2024-02-29,273,52,Product_33,Home,DeltaImports,West,10,0
33,4,3,2024-05-31,355,70,Product_33,Home,DeltaImports,West,10,0
33,4,3,2024-11-30,469,130,Product_33,Home,DeltaImports,West,10,0
34,4,1,2024-02-29,267,103,Product_34,Electronics,DeltaImports,West,10,0
34,4,1,2024-12-31,6,106,Product_34,Electronics,DeltaImports,West,10,1
34,4,2,2024-10-31,78,136,Product_34,Electronics,DeltaImports,West,10,1
34,4,3,2024-01-31,311,145,Product_34,Electronics,DeltaImports,West,10,0
34,4,3,2024-02-29,433,124,Product_34,Electronics,DeltaImports,West,10,0
34,4,3,2024-08-31,455,117,Product_34,Electronics,DeltaImports,West,10,0
34,4,3,2024-10-31,174,101,Product_34,Electronics,DeltaImports,West,10,0
35,4,1,2024-01-31,369,54,Product_35,Clothing,DeltaImports,West,10,0
35,4,2,2024-01-31,49,60,Product_35,Clothing,DeltaImports,West,10,1
35,4,2,2024-09-30,153,55,Product_35,Clothing,DeltaImports,West,10,0
35,4,3,2024-03-31,361,57,Product_35,Clothing,DeltaImports,West,10,0
35,4,3,2024-07-31,341,142,Product_35,Clothing,DeltaImports,West,10,0
35,4,3,2024-09-30,35,141,Product_35,Clothing,DeltaImports,West,10,1
35,4,3,2024-11-30,215,91,Product_35,Clothing,DeltaImports,West,10,0
36,4,1,2024-02-29,348,116,Product_36,Toys,DeltaImports,West,10,0
36,4,1,2024-07-31,322,133,Product_36,Toys,DeltaImports,West,10,0
36,4,1,2024-11-30,172,142,Product_36,Toys,DeltaImports,West,10,0
36,4,2,2024-03-31,364,69,Product_36,Toys,DeltaImports,West,10,0
36,4,2,2024-08-31,424,142,Product_36,Toys,DeltaImports,West,10,0
36,4,2,2024-10-31,148,148,Product_36,Toys,DeltaImports,West,10,0
36,4,3,2024-05-31,367,68,Product_36,Toys,DeltaImports,West,10,0
36,4,3,2024-06-30,493,140,Product_36,Toys,DeltaImports,West,10,0
37,4,1,2024-09-30,383,100,Product_37,Clothing,DeltaImports,West,10,0
37,4,2,2024-10-31,213,66,Product_37,Clothing,DeltaImports,West,10,0
37,4,3,2024-08-31,72,62,Product_37,Clothing,DeltaImports,West,10,0
37,4,3,2024-10-31,62,98,Product_37,Clothing,DeltaImports,West,10,1
38,4,1,2024-02-29,270,149,Product_38,Toys,DeltaImports,West,10,0
38,4,2,2024-02-29,147,144,Product_38,Toys,DeltaImports,West,10,0
38,4,2,2024-07-31,178,131,Product_38,Toys,DeltaImports,West,10,0
38,4,2,2024-08-31,463,121,Product_38,Toys,DeltaImports,West,10,0
38,4,2,2024-12-31,4,106,Product_38,Toys,DeltaImports,West,10,1
38,4,3,2024-04-30,378,115,Product_38,Toys,DeltaImports,West,10,0
38,4,3,2024-05-31,288,62,Product_38,Toys,DeltaImports,West,10,0
39,4,1,2024-04-30,218,98,Product_39,Electronics,DeltaImports,West,10,0
39,4,1,2024-07-31,207,51,Product_39,Electronics,DeltaImports,West,10,0
39,4,1,2024-11-30,40,103,Product_39,Electronics,DeltaImports,West,10,1
39,4,1,2024-12-31,107,68,Product_39,Electronics,DeltaImports,West,10,0
39,4,2,2024-07-31,257,78,Product_39,Electronics,DeltaImports,West,10,0
39,4,2,2024-12-31,247,71,Product_39,Electronics,DeltaImports,West,10,0
39,4,3,2024-03-31,368,94,Product_39,Electronics,DeltaImports,West,10,0
39,4,3,2024-11-30,411,64,Product_39,Electronics,DeltaImports,West,10,0
40,4,1,2024-01-31,409,68,Product_40,Groceries,DeltaImports,West,10,0
40,4,1,2024-05-31,244,72,Product_40,Groceries,DeltaImports,West,10,0
40,4,3,2024-02-29,251,86,Product_40,Groceries,DeltaImports,West,10,0
40,4,3,2024-06-30,362,103,Product_40,Groceries,DeltaImports,West,10,0
40,4,3,2024-11-30,496,123,Product_40,Groceries,DeltaImports,West,10,0
41,4,1,2024-01-31,108,96,Product_41,Home,DeltaImports,West,10,0
41,4,1,2024-02-29,82,84,Product_41,Home,DeltaImports,West,10,1
41,4,1,2024-03-31,68,50,Product_41,Home,DeltaImports,West,10,0
41,4,2,2024-03-31,86,130,Product_41,Home,DeltaImports,West,10,1
41,4,2,2024-07-31,159,95,Product_41,Home,DeltaImports,West,10,0
41,4,2,2024-10-31,484,55,Product_41,Home,DeltaImports,West,10,0
41,4,3,2024-02-29,461,59,Product_41,Home,DeltaImports,West,10,0
41,4,3,2024-06-30,117,64,Product_41,Home,DeltaImports,West,10,0
42,4,2,2024-12-31,223,57,Product_42,Electronics,DeltaImports,West,10,0
42,4,3,2024-01-31,238,106,Product_42,Electronics,DeltaImports,West,10,0
42,4,3,2024-02-29,334,141,Product_42,Electronics,DeltaImports,West,10,0
42,4,3,2024-05-31,44,128,Product_42,Electronics,DeltaImports,West,10,1
42,4,3,2024-09-30,438,111,Product_42,Electronics,DeltaImports,West,10,0
43,4,1,2024-01-31,392,141,Product_43,Home,DeltaImports,West,10,0
43,4,1,2024-07-31,484,132,Product_43,Home,DeltaImports,West,10,0
43,4,1,2024-08-31,28,108,Product_43,Home,DeltaImports,West,10,1
43,4,2,2024-04-30,442,51,Product_43,Home,DeltaImports,West,10,0
43,4,3,2024-01-31,477,94,Product_43,Home,DeltaImports,West,10,0
43,4,3,2024-04-30,486,102,Product_43,Home,DeltaImports,West,10,0
43,4,3,2024-05-31,479,72,Product_43,Home,DeltaImports,West,10,0
43,4,3,2024-06-30,356,133,Product_43,Home,DeltaImports,West,10,0
43,4,3,2024-10-31,78,54,Product_43,Home,DeltaImports,West,10,0
44,4,1,2024-11-30,268,84,Product_44,Groceries,DeltaImports,West,10,0
44,4,2,2024-04-30,432,145,Product_44,Groceries,DeltaImports,West,10,0
44,4,2,2024-12-31,426,74,Product_44,Groceries,DeltaImports,West,10,0
44,4,3,2024-02-29,109,147,Product_44,Groceries,DeltaImports,West,10,1
44,4,3,2024-05-31,267,99,Product_44,Groceries,DeltaImports,West,10,0
44,4,3,2024-06-30,245,91,Product_44,Groceries,DeltaImports,West,10,0
45,4,1,2024-03-31,63,120,Product_45,Groceries,DeltaImports,West,10,1
45,4,1,2024-04-30,192,64,Product_45,Groceries,DeltaImports,West,10,0
45,4,1,2024-10-31,206,61,Product_45,Groceries,DeltaImports,West,10,0
45,4,2,2024-03-31,229,115,Product_45,Groceries,DeltaImports,West,10,0
45,4,2,2024-08-31,127,133,Product_45,Groceries,DeltaImports,West,10,1
45,4,3,2024-01-31,418,100,Product_45,Groceries,DeltaImports,West,10,0
45,4,3,2024-04-30,221,69,Product_45,Groceries,DeltaImports,West,10,0
45,4,3,2024-05-31,230,102,Product_45,Groceries,DeltaImports,West,10,0
45,4,3,2024-09-30,433,120,Product_45,Groceries,DeltaImports,West,10,0
46,4,1,2024-02-29,125,89,Product_46,Electronics,DeltaImports,West,10,0
46,4,1,2024-05-31,349,105,Product_46,Electronics,DeltaImports,West,10,0
46,4,1,2024-06-30,137,88,Product_46,Electronics,DeltaImports,West,10,0
46,4,1,2024-08-31,12,145,Product_46,Electronics,DeltaImports,West,10,1
46,4,1,2024-09-30,100,75,Product_46,Electronics,DeltaImports,West,10,0
46,4,1,2024-11-30,30,60,Product_46,Electronics,DeltaImports,West,10,1
46,4,3,2024-02-29,446,125,Product_46,Electronics,DeltaImports,West,10,0
46,4,3,2024-03-31,37,132,Product_46,Electronics,DeltaImports,West,10,1
46,4,3,2024-05-31,399,104,Product_46,Electronics,DeltaImports,West,10,0
46,4,3,2024-10-31,269,144,Product_46,Electronics,DeltaImports,West,10,0
47,4,1,2024-01-31,485,112,Product_47,Groceries,DeltaImports,West,10,0
47,4,1,2024-12-31,249,133,Product_47,Groceries,DeltaImports,West,10,0
47,4,2,2024-02-29,113,98,Product_47,Groceries,DeltaImports,West,10,0
47,4,3,2024-05-31,423,132,Product_47,Groceries,DeltaImports,West,10,0
47,4,3,2024-06-30,142,122,Product_47,Groceries,DeltaImports,West,10,0
47,4,3,2024-10-31,181,50,Product_47,Groceries,DeltaImports,West,10,0
47,4,3,2024-12-31,207,58,Product_47,Groceries,DeltaImports,West,10,0
48,4,2,2024-07-31,176,92,Product_48,Toys,DeltaImports,West,10,0
48,4,2,2024-08-31,57,62,Product_48,Toys,DeltaImports,West,10,1
48,4,2,2024-10-31,104,149,Product_48,Toys,DeltaImports,West,10,1
48,4,3,2024-04-30,387,87,Product_48,Toys,DeltaImports,West,10,0
48,4,3,2024-05-31,410,58,Product_48,Toys,DeltaImports,West,10,0
48,4,3,2024-09-30,72,75,Product_48,Toys,DeltaImports,West,10,1
49,4,1,2024-02-29,459,102,Product_49,Groceries,DeltaImports,West,10,0
49,4,1,2024-05-31,339,61,Product_49,Groceries,DeltaImports,West,10,0
49,4,1,2024-09-30,148,138,Product_49,Groceries,DeltaImports,West,10,0
49,4,1,2024-11-30,445,146,Product_49,Groceries,DeltaImports,West,10,0
49,4,2,2024-04-30,362,96,Product_49,Groceries,DeltaImports,West,10,0
49,4,3,2024-03-31,29,60,Product_49,Groceries,DeltaImports,West,10,1
49,4,3,2024-06-30,380,103,Product_49,Groceries,DeltaImports,West,10,0
49,4,3,2024-10-31,246,80,Product_49,Groceries,DeltaImports,West,10,0
50,4,1,2024-12-31,414,84,Product_50,Home,DeltaImports,West,10,0
50,4,2,2024-05-31,447,67,Product_50,Home,DeltaImports,West,10,0
50,4,2,2024-09-30,418,68,Product_50,Home,DeltaImports,West,10,0
50,4,3,2024-04-30,367,128,Product_50,Home,DeltaImports,West,10,0
50,4,3,2024-05-31,295,108,Product_50,Home,DeltaImports,West,10,0
50,4,3,2024-06-30,399,111,Product_50,Home,DeltaImports,West,10,0
50,4,3,2024-07-31,428,139,Product_50,Home,DeltaImports,West,10,0
50,4,3,2024-11-30,449,57,Product_50,Home,DeltaImports,West,10,0
51,4,1,2024-03-31,220,88,Product_51,Home,DeltaImports,West,10,0
51,4,2,2024-01-31,95,53,Product_51,Home,DeltaImports,West,10,0
51,4,2,2024-04-30,21,114,Product_51,Home,DeltaImports,West,10,1
52,4,1,2024-04-30,78,121,Product_52,Home,DeltaImports,West,10,1
52,4,1,2024-09-30,207,85,Product_52,Home,DeltaImports,West,10,0
52,4,1,2024-10-31,117,142,Product_52,Home,DeltaImports,West,10,1
52,4,1,2024-12-31,70,101,Product_52,Home,DeltaImports,West,10,1
52,4,2,2024-02-29,194,64,Product_52,Home,DeltaImports,West,10,0
52,4,2,2024-03-31,430,95,Product_52,Home,DeltaImports,West,10,0
52,4,2,2024-06-30,26,104,Product_52,Home,DeltaImports,West,10,1
52,4,2,2024-08-31,325,112,Product_52,Home,DeltaImports,West,10,0
52,4,2,2024-10-31,452,103,Product_52,Home,DeltaImports,West,10,0
52,4,3,2024-02-29,355,71,Product_52,Home,DeltaImports,West,10,0
52,4,3,2024-04-30,230,68,Product_52,Home,DeltaImports,West,10,0
52,4,3,2024-06-30,147,58,Product_52,Home,DeltaImports,West,10,0
52,4,3,2024-10-31,323,142,Product_52,Home,DeltaImports,West,10,0
52,4,3,2024-12-31,136,144,Product_52,Home,DeltaImports,West,10,1
53,4,1,2024-09-30,394,134,Product_53,Home,DeltaImports,West,10,0
53,4,1,2024-12-31,224,124,Product_53,Home,DeltaImports,West,10,0
53,4,2,2024-01-31,479,114,Product_53,Home,DeltaImports,West,10,0
53,4,2,2024-03-31,105,73,Product_53,Home,DeltaImports,West,10,0
53,4,2,2024-10-31,143,51,Product_53,Home,DeltaImports,West,10,0
53,4,2,2024-11-30,181,79,Product_53,Home,DeltaImports,West,10,0
53,4,3,2024-01-31,95,59,Product_53,Home,DeltaImports,West,10,0
53,4,3,2024-05-31,21,106,Product_53,Home,DeltaImports,West,10,1
53,4,3,2024-08-31,88,115,Product_53,Home,DeltaImports,West,10,1
53,4,3,2024-09-30,423,122,Product_53,Home,DeltaImports,West,10,0
53,4,3,2024-11-30,351,147,Product_53,Home,DeltaImports,West,10,0
54,4,1,2024-01-31,320,100,Product_54,Toys,DeltaImports,West,10,0
54,4,1,2024-10-31,127,107,Product_54,Toys,DeltaImports,West,10,0
54,4,1,2024-11-30,149,119,Product_54,Toys,DeltaImports,West,10,0
54,4,2,2024-07-31,103,127,Product_54,Toys,DeltaImports,West,10,1
54,4,2,2024-10-31,198,95,Product_54,Toys,DeltaImports,West,10,0
54,4,2,2024-11-30,400,90,Product_54,Toys,DeltaImports,West,10,0
54,4,3,2024-09-30,428,118,Product_54,Toys,DeltaImports,West,10,0
55,4,1,2024-02-29,15,148,Product_55,Clothing,DeltaImports,West,10,1
55,4,1,2024-06-30,193,78,Product_55,Clothing,DeltaImports,West,10,0
55,4,1,2024-10-31,196,140,Product_55,Clothing,DeltaImports,West,10,0
55,4,1,2024-12-31,275,122,Product_55,Clothing,DeltaImports,West,10,0
55,4,2,2024-04-30,85,141,Product_55,Clothing,DeltaImports,West,10,1
55,4,3,2024-03-31,426,68,Product_55,Clothing,DeltaImports,West,10,0
55,4,3,2024-04-30,229,91,Product_55,Clothing,DeltaImports,West,10,0
55,4,3,2024-07-31,358,110,Product_55,Clothing,DeltaImports,West,10,0
56,4,1,2024-08-31,466,146,Product_56,Electronics,DeltaImports,West,10,0
56,4,1,2024-11-30,450,129,Product_56,Electronics,DeltaImports,West,10,0
56,4,2,2024-06-30,305,140,Product_56,Electronics,DeltaImports,West,10,0
56,4,2,2024-07-31,160,50,Product_56,Electronics,DeltaImports,West,10,0
56,4,2,2024-09-30,3,66,Product_56,Electronics,DeltaImports,West,10,1
56,4,2,2024-10-31,426,139,Product_56,Electronics,DeltaImports,West,10,0
56,4,3,2024-02-29,291,99,Product_56,Electronics,DeltaImports,West,10,0
56,4,3,2024-05-31,145,77,Product_56,Electronics,DeltaImports,West,10,0
56,4,3,2024-07-31,46,108,Product_56,Electronics,DeltaImports,West,10,1
56,4,3,2024-11-30,65,61,Product_56,Electronics,DeltaImports,West,10,0
57,4,1,2024-04-30,389,119,Product_57,Home,DeltaImports,West,10,0
57,4,1,2024-12-31,270,51,Product_57,Home,DeltaImports,West,10,0
57,4,2,2024-04-30,185,82,Product_57,Home,DeltaImports,West,10,0
57,4,2,2024-11-30,54,65,Product_57,Home,DeltaImports,West,10,1
57,4,3,2024-09-30,462,84,Product_57,Home,DeltaImports,West,10,0
58,4,1,2024-01-31,339,96,Product_58,Groceries,DeltaImports,West,10,0
58,4,1,2024-04-30,194,58,Product_58,Groceries,DeltaImports,West,10,0
58,4,1,2024-10-31,472,99,Product_58,Groceries,DeltaImports,West,10,0
58,4,1,2024-11-30,344,130,Product_58,Groceries,DeltaImports,West,10,0
58,4,2,2024-04-30,42,127,Product_58,Groceries,DeltaImports,West,10,1
58,4,2,2024-05-31,145,108,Product_58,Groceries,DeltaImports,West,10,0
58,4,2,2024-06-30,318,106,Product_58,Groceries,DeltaImports,West,10,0
58,4,2,2024-08-31,159,58,Product_58,Groceries,DeltaImports,West,10,0
58,4,2,2024-09-30,219,146,Product_58,Groceries,DeltaImports,West,10,0
58,4,3,2024-03-31,369,96,Product_58,Groceries,DeltaImports,West,10,0
58,4,3,2024-11-30,337,125,Product_58,Groceries,DeltaImports,West,10,0
59,4,1,2024-01-31,288,68,Product_59,Home,DeltaImports,West,10,0
59,4,1,2024-06-30,125,136,Product_59,Home,DeltaImports,West,10,1
59,4,1,2024-07-31,309,71,Product_59,Home,DeltaImports,West,10,0
59,4,1,2024-08-31,495,84,Product_59,Home,DeltaImports,West,10,0
59,4,1,2024-09-30,172,95,Product_59,Home,DeltaImports,West,10,0
59,4,2,2024-12-31,76,98,Product_59,Home,DeltaImports,West,10,1
60,4,2,2024-01-31,243,67,Product_60,Groceries,DeltaImports,West,10,0
60,4,2,2024-02-29,87,122,Product_60,Groceries,DeltaImports,West,10,1
60,4,2,2024-07-31,246,54,Product_60,Groceries,DeltaImports,West,10,0
60,4,2,2024-09-30,92,62,Product_60,Groceries,DeltaImports,West,10,0
60,4,3,2024-03-31,163,62,Product_60,Groceries,DeltaImports,West,10,0
60,4,3,2024-04-30,36,123,Product_60,Groceries,DeltaImports,West,10,1
60,4,3,2024-06-30,245,105,Product_60,Groceries,DeltaImports,West,10,0
60,4,3,2024-10-31,286,99,Product_60,Groceries,DeltaImports,West,10,0
61,4,1,2024-12-31,71,131,Product_61,Groceries,DeltaImports,West,10,1
61,4,2,2024-04-30,9,83,Product_61,Groceries,DeltaImports,West,10,1
61,4,2,2024-09-30,25,147,Product_61,Groceries,DeltaImports,West,10,1
61,4,3,2024-01-31,327,100,Product_61,Groceries,DeltaImports,West,10,0
61,4,3,2024-04-30,384,78,Product_61,Groceries,DeltaImports,West,10,0
61,4,3,2024-07-31,0,140,Product_61,Groceries,DeltaImports,West,10,1
61,4,3,2024-10-31,416,99,Product_61,Groceries,DeltaImports,West,10,0
62,4,1,2024-05-31,379,73,Product_62,Home,DeltaImports,West,10,0
62,4,1,2024-08-31,270,99,Product_62,Home,DeltaImports,West,10,0
62,4,1,2024-12-31,415,143,Product_62,Home,DeltaImports,West,10,0
62,4,2,2024-02-29,33,111,Product_62,Home,DeltaImports,West,10,1
63,4,1,2024-02-29,0,137,Product_63,Toys,DeltaImports,West,10,1
63,4,1,2024-05-31,283,104,Product_63,Toys,DeltaImports,West,10,0
63,4,2,2024-07-31,250,96,Product_63,Toys,DeltaImports,West,10,0
63,4,3,2024-03-31,21,124,Product_63,Toys,DeltaImports,West,10,1
63,4,3,2024-11-30,113,50,Product_63,Toys,DeltaImports,West,10,0
64,4,1,2024-06-30,272,108,Product_64,Groceries,DeltaImports,West,10,0
64,4,1,2024-07-31,180,120,Product_64,Groceries,DeltaImports,West,10,0
64,4,2,2024-05-31,460,56,Product_64,Groceries,DeltaImports,West,10,0
64,4,3,2024-06-30,0,110,Product_64,Groceries,DeltaImports,West,10,1
65,4,2,2024-12-31,156,144,Product_65,Groceries,DeltaImports,West,10,0
65,4,3,2024-03-31,78,76,Product_65,Groceries,DeltaImports,West,10,0
65,4,3,2024-06-30,153,75,Product_65,Groceries,DeltaImports,West,10,0
65,4,3,2024-10-31,491,82,Product_65,Groceries,DeltaImports,West,10,0
66,4,1,2024-01-31,354,121,Product_66,Home,DeltaImports,West,10,0
66,4,1,2024-02-29,355,56,Product_66,Home,DeltaImports,West,10,0
66,4,1,2024-07-31,199,78,Product_66,Home,DeltaImports,West,10,0
66,4,1,2024-08-31,133,65,Product_66,Home,DeltaImports,West,10,0
66,4,1,2024-12-31,25,94,Product_66,Home,DeltaImports,West,10,1
66,4,2,2024-01-31,62,116,Product_66,Home,DeltaImports,West,10,1
66,4,2,2024-03-31,1,63,Product_66,Home,DeltaImports,West,10,1
66,4,2,2024-04-30,285,98,Product_66,Home,DeltaImports,West,10,0
66,4,2,2024-08-31,411,97,Product_66,Home,DeltaImports,West,10,0
66,4,2,2024-11-30,278,130,Product_66,Home,DeltaImports,West,10,0
66,4,2,2024-12-31,129,133,Product_66,Home,DeltaImports,West,10,1
67,4,1,2024-07-31,139,87,Product_67,Groceries,DeltaImports,West,10,0
67,4,1,2024-11-30,256,61,Product_67,Groceries,DeltaImports,West,10,0
67,4,2,2024-03-31,18,51,Product_67,Groceries,DeltaImports,West,10,1
67,4,2,2024-09-30,138,102,Product_67,Groceries,DeltaImports,West,10,0
67,4,2,2024-10-31,9,134,Product_67,Groceries,DeltaImports,West,10,1
67,4,2,2024-11-30,111,57,Product_67,Groceries,DeltaImports,West,10,0
67,4,3,2024-03-31,235,99,Product_67,Groceries,DeltaImports,West,10,0
67,4,3,2024-06-30,43,135,Product_67,Groceries,DeltaImports,West,10,1
68,4,1,2024-01-31,442,67,Product_68,Groceries,DeltaImports,West,10,0
68,4,1,2024-02-29,312,145,Product_68,Groceries,DeltaImports,West,10,0
68,4,2,2024-02-29,393,136,Product_68,Groceries,DeltaImports,West,10,0
68,4,2,2024-04-30,185,139,Product_68,Groceries,DeltaImports,West,10,0
68,4,2,2024-06-30,295,138,Product_68,Groceries,DeltaImports,West,10,0
68,4,3,2024-07-31,76,135,Product_68,Groceries,DeltaImports,West,10,1
68,4,3,2024-09-30,473,137,Product_68,Groceries,DeltaImports,West,10,0
68,4,3,2024-10-31,15,72,Product_68,Groceries,DeltaImports,West,10,1
69,4,1,2024-03-31,142,56,Product_69,Home,DeltaImports,West,10,0
69,4,1,2024-04-30,415,148,Product_69,Home,DeltaImports,West,10,0
69,4,1,2024-06-30,387,60,Product_69,Home,DeltaImports,West,10,0
69,4,1,2024-12-31,361,74,Product_69,Home,DeltaImports,West,10,0
69,4,2,2024-02-29,255,146,Product_69,Home,DeltaImports,West,10,0
69,4,2,2024-04-30,437,103,Product_69,Home,DeltaImports,West,10,0
69,4,2,2024-08-31,41,87,Product_69,Home,DeltaImports,West,10,1
69,4,3,2024-01-31,9,61,Product_69,Home,DeltaImports,West,10,1
69,4,3,2024-02-29,350,67,Product_69,Home,DeltaImports,West,10,0
69,4,3,2024-03-31,280,136,Product_69,Home,DeltaImports,West,10,0
69,4,3,2024-08-31,225,127,Product_69,Home,DeltaImports,West,10,0
69,4,3,2024-10-31,433,128,Product_69,Home,DeltaImports,West,10,0
69,4,3,2024-11-30,169,129,Product_69,Home,DeltaImports,West,10,0
70,4,1,2024-04-30,48,111,Product_70,Home,DeltaImports,West,10,1
70,4,1,2024-11-30,451,129,Product_70,Home,DeltaImports,West,10,0
70,4,2,2024-02-29,241,98,Product_70,Home,DeltaImports,West,10,0
70,4,2,2024-03-31,310,134,Product_70,Home,DeltaImports,West,10,0
70,4,2,2024-05-31,342,102,Product_70,Home,DeltaImports,West,10,0
70,4,2,2024-06-30,206,72,Product_70,Home,DeltaImports,West,10,0
70,4,2,2024-11-30,205,111,Product_70,Home,DeltaImports,West,10,0
70,4,2,2024-12-31,355,133,Product_70,Home,DeltaImports,West,10,0
70,4,3,2024-07-31,357,140,Product_70,Home,DeltaImports,West,10,0
70,4,3,2024-09-30,391,114,Product_70,Home,DeltaImports,West,10,0
71,4,1,2024-01-31,57,106,Product_71,Electronics,DeltaImports,West,10,1
71,4,1,2024-03-31,62,68,Product_71,Electronics,DeltaImports,West,10,1
71,4,1,2024-06-30,42,98,Product_71,Electronics,DeltaImports,West,10,1
71,4,1,2024-09-30,218,70,Product_71,Electronics,DeltaImports,West,10,0
71,4,1,2024-10-31,126,129,Product_71,Electronics,DeltaImports,West,10,1
71,4,2,2024-06-30,126,104,Product_71,Electronics,DeltaImports,West,10,0
71,4,3,2024-01-31,41,108,Product_71,Electronics,DeltaImports,West,10,1
71,4,3,2024-03-31,430,51,Product_71,Electronics,DeltaImports,West,10,0
71,4,3,2024-09-30,157,125,Product_71,Electronics,DeltaImports,West,10,0
72,4,1,2024-04-30,128,128,Product_72,Toys,DeltaImports,West,10,0
72,4,1,2024-05-31,264,64,Product_72,Toys,DeltaImports,West,10,0
72,4,1,2024-08-31,210,125,Product_72,Toys,DeltaImports,West,10,0
72,4,1,2024-11-30,46,108,Product_72,Toys,DeltaImports,West,10,1
72,4,2,2024-08-31,397,141,Product_72,Toys,DeltaImports,West,10,0
